,ID,Game,ReleaseDate,Developer,Publisher
775,585270,HeapVR,2017-02-27,"Richard Fox - Development, John Gibbons - Development, Jonathan Haggard - Design, Joe Cantasano - Sound/Audio",Propeller Labs
776,987790,Call of Pixel : Close Quarters,2019-07-22,Moka,
777,1080060,Axan Ships - Low Poly,2019-05-30,Adam Stępiński,Adam Stępiński
778,1108630,Gythol Granditti: The Crypt of Darkness,2019-07-19,GZ Storm,GZ Storm
779,957830,Crystal Maidens,2019-06-03,Super Hippo Studios,Nutaku Publishing
780,1169790,玄尘仙界,2019-10-28,玄尘科技,玄尘科技
781,1186960,Cowboys vs Hipsters,2019-12-09,Dream Universe Games LLC,Dream Universe Games LLC
782,708510,The Promethium Effect - The Idle Clicker MMO,2017-11-27,Zendo Games,Zendo Games
783,688940,Steve's Pub - Soda on tap,2018-09-20,gitcare,gitcare
784,739010,The Blue Box,2018-04-01,ejew.in,ejew.in
785,1071090,Clean VR,2019-05-27,LookPeople,Ahlman Game Studio
786,1093750,John's Wizard Dungeon,2019-07-31,"Tres Sims, Renee Ryckman, Alex Keltz, Kimberly Heidhues, Steph Hernandez",Self Published
787,1259390,Military Service,2020-04-07,Henry/Ming-Xian Huang,MMH Studio
788,1068300,Logitech VR Ink Driver,2020-01-27,Logitech Inc.,Logitech Inc.
789,1170820,Lust from Beyond: Prologue,2019-10-31,Movie Games Lunarium, Movie Games S.A.
790,291550,Brawlhalla,2017-10-17,Blue Mammoth Games,Ubisoft
791,386180,Crossout,2017-07-26,Targem Games,Gaijin Entertainment
792,424280,Iron Snout,2016-01-27,SnoutUp,SnoutUp
793,453480,Shadowverse CCG,2016-10-27,"Cygames, Inc.","Cygames, Inc., Cygames Korea Inc."
794,382490,Relic Hunters Zero,2015-08-18,Rogue Snail,Akupara Games
795,1021950,When the Darkness comes,2019-03-01,Sirhaian,Sirhaian
796,17570,"Pirates, Vikings, and Knights II",2010-02-12,Octoshark Studios,Octoshark Studios
797,866440,What Never Was,2019-01-11,Acke Hallgren,Acke Hallgren
798,1116960,UNDEFEATED,2019-08-02,UNDEFEATED Games,Vantan Game Academy
799,1067310,Gravitas,2019-08-23,Galaxy Shark Studios,Galaxy Shark Studios
800,921060,Modern Combat 5,2018-10-24,Gameloft,Gameloft
801,802020,Acute Art,2018-04-03,Acute Art,Acute Art
802,873810,Cars Arena,2018-11-06,PixelPlex,PixelPlex
803,1132050,TheMovingMaze,2019-08-24,Wuzi,Wuzi
804,858380,Expedia Cenote VR,2018-10-01,"Jae Lake, Gloria Hsieh, Emily Gjertsson, Rachel Ye, Morgan Graham",Expedia
805,1249420,Steampunk Genius,2020-02-26,PS Games,PS Games
806,814700,Larkin building by Frank Lloyd Wright,2018-05-26,Xperitus,Xperitus
807,1090420,Astralojia: Episode 1,2019-08-29,Astralojia Studios,Astralojia Studios
808,952510,Chronicles of Lurra,2018-10-21,"Jaydon Schumacker, Jonathan Clay, Andres Garcia, Anthony Acosta",404 Name Not Found Studios
809,757490,Mapas do Horizonte - Um jogo para conhecer BH,2018-04-13,LED - UFMG,LED
810,1064020,eMemories,2019-07-19,Irmaszka Kavka,Kavka Games
811,1168000,High School Otome,2019-10-31,Sonya Fung,CloudNovel LLC
