,ID,Game,ReleaseDate,Developer,Publisher
247,204120,LEGO Harry Potter: Years 5-7,2012-01-05,Traveller's Tales,Warner Bros. Interactive Entertainment
248,344740,CRYPTARK,2017-06-20,Alientrap,Alientrap
249,388320,1979 Revolution: Black Friday,2016-04-04,"iNK Stories, N-Fusion Interactive",iNK Stories
250,201870,Assassin's Creed Revelations,2011-11-29,Ubisoft Montreal,Ubisoft
251,332200,Axiom Verge,2015-05-14,Thomas Happ Games LLC,Thomas Happ Games LLC
252,380220,Hover Junkers,2016-04-05,Stress Level Zero,Stress Level Zero
253,792040,Detective Di: The Silk Rose Murders | 狄仁杰之锦蔷薇,2019-05-01,Nupixo Games,"Nupixo Games, WhisperGames"
254,501790,Unforeseen Incidents,2018-05-23,"Backwoods Entertainment, Application Systems Heidelberg",Application Systems Heidelberg
255,223730,Fly'N,2012-11-09,Ankama Games,Ankama Games
256,497360,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",1999-11-18,Sierra On-Line,Activision
257,202170,Sleeping Dogs,0000-00-00,United Front Games,Square Enix
258,314410,Rampage Knights,2015-09-04,Rake in Grass,Rake in Grass
259,588950,Kingsway,2017-07-18,Andrew Morrish,Adult Swim Games
260,589780,The Red Strings Club,2018-01-22,Deconstructeam,Devolver Digital
261,241910,Goodbye Deponia,2013-10-17,Daedalic Entertainment,Daedalic Entertainment
262,298110,Far Cry 4,2014-11-18,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",Ubisoft
263,525510,"Guns, Gore and Cannoli 2",2018-03-02,"Crazy Monkey Studios, Claeysbrothers",Crazy Monkey Studios
264,9500,Gish,2007-07-20,"Cryptic Sea, Edmund McMillen",Chronic Logic
265,238320,Outlast,2013-09-04,Red Barrels,Red Barrels
266,567640,Danganronpa V3: Killing Harmony,2017-09-25,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd."
267,46510,Syberia II,2004-03-30,Microids,Microids
268,600990,The Gardens Between,2018-09-19,The Voxel Agents,The Voxel Agents
269,601430,The Evil Within 2,2017-10-12,Tango Gameworks,Bethesda Softworks
270,234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,2013-10-24,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment
271,362960,Tyranny,2016-11-10,Obsidian Entertainment,Paradox Interactive
272,80330,The Blackwell Legacy,2012-01-13,Wadjet Eye Games,Wadjet Eye Games
273,421120,Samorost 3,2016-03-24,Amanita Design,Amanita Design
274,763030,Nelly Cootalot: Spoonbeaks Ahoy! HD,2019-05-22,"Alasdair Beckett-King, Application Systems Heidelberg",Application Systems Heidelberg
275,208480,Assassin’s Creed III,2012-11-20,Ubisoft Montreal,Ubisoft
276,274520,Darkwood,2017-08-17,Acid Wizard Studio,Acid Wizard Studio
277,261030,The Walking Dead: Season Two,2013-12-17,Telltale Games,Skybound Games
278,246840,FATE,2005-05-18,WildTangent,WildTangent
279,8140,Tomb Raider: Underworld,2008-11-21,Crystal Dynamics,Square Enix
280,452570,Battle Chef Brigade Deluxe,2017-11-20,Trinket Studios,Adult Swim Games
281,115110,Stacking,2012-03-06,Double Fine Productions,Double Fine Productions
282,401710,Flinthook,2017-04-18,Tribute Games Inc.,Tribute Games Inc.
283,31880,Nancy Drew: Secret of the Old Clock,2009-10-10,HeR Interactive,HeR Interactive
284,359320,Elite Dangerous,2015-04-02,Frontier Developments,Frontier Developments
285,311340,METAL GEAR SOLID V: GROUND ZEROES,2014-12-18,Konami Digital Entertainment,Konami Digital Entertainment
286,8270,Sam & Max 202: Moai Better Blues,2008-05-16,Telltale Games,Skunkape Games
287,586950,The Wizards - Enhanced Edition,2018-03-08,Carbon Studio,Carbon Studio
288,640120,Youropa,2018-06-27,frecle,frecle
289,420530,OneShot,2016-12-08,Future Cat LLC,Degica
290,451310,A Fold Apart,2020-04-16,Lightning Rod Games,Lightning Rod Games
291,274350,Dropsy,2015-09-10,"Tendershoot, A Jolly Corpse",Devolver Digital
292,21000,LEGO Batman: The Videogame,2008-09-29,Traveller's Tales,Warner Bros. Interactive Entertainment
293,279940,The Book of Unwritten Tales 2,2015-02-19,KING Art,THQ Nordic
294,260790,1001 Spikes,2014-06-03,"Nicalis, Inc.","Nicalis, Inc."
295,375440,Hero-U: Rogue to Redemption,2018-07-10,Transolar Games,Transolar Games
296,609320,FAR: Lone Sails,2018-05-17,Okomotive,Mixtvision
297,275390,Guacamelee! Super Turbo Championship Edition,2014-08-21,DrinkBox Studios,DrinkBox Studios
298,893180,Catherine Classic,2019-01-10,ATLUS,SEGA
299,390330,Mekazoo,2016-11-14,The Good Mood Creators,The Good Mood Creators
300,579760,The Journey Down: Chapter Three,2017-09-21,SkyGoblin,SkyGoblin
301,388880,Oxenfree,2016-01-14,Night School Studio,Night School Studio
302,787480,Phoenix Wright: Ace Attorney Trilogy / 逆転裁判123 成歩堂セレクション,2019-04-09,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
303,420060,Candle,2016-11-11,Teku Studios,Daedalic Entertainment
304,609490,Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital
305,31170,Tales of Monkey Island Complete Pack,2009-07-07,Telltale Games,Telltale Games
306,421740,Goetia,2016-04-14,Sushee,Square Enix
307,837190,TANGLEWOOD,2018-08-14,Big Evil Corporation,Big Evil Corporation
308,445980,Wizard of Legend,2018-05-15,Contingent99,"Contingent99, Humble Bundle"
309,593280,Cat Quest,2017-08-08,The Gentlebros,PQube Limited
310,305050,Outland,2014-09-29,Housemarque,Housemarque
311,723270,Rumu,2017-12-12,Robot House,Hammerfall Publishing
312,58560,Runaway: A Twist of Fate,2011-04-21,Pendulo Studios,Focus Home Interactive
313,253230,A Hat in Time,2017-10-05,Gears for Breakfast,Gears for Breakfast
314,284390,The Last Door - Collector's Edition,2014-05-20,The Game Kitchen,Phoenix Online Publishing
315,1071870,Biped,2020-03-26,NEXT Studios,"NEXT Studios, bilibili, META Publishing"
316,227200,Waking Mars,2012-12-13,Tiger Style,Tiger Style
317,527230,For The King,2018-04-19,IronOak Games,Curve Digital
318,268130,Heat Signature,2017-09-21,Suspicious Developments,Suspicious Developments
319,21130,LEGO Harry Potter: Years 1-4,2010-06-25,TT Games,Warner Bros. Interactive Entertainment
320,376520,Kelvin and the Infamous Machine,2016-07-21,Blyts,Blyts
321,824070,Objects in Space,2019-03-01,Flat Earth Games,505 Games
